시군구,번지,계약년월,계약일,거래금액(만원),건축년도,단지명,전용면적(㎡),층,해제사유발생일
전북특별자치도 전주시 완산구 동서학동,290-3,202201,28,"11,000",1993,거산황궁맨션,84.91,1,-
전북특별자치도 전주시 완산구 중노송동,303,202201,28,"25,000",2005,우성해오름,100.0362,7,-
전북특별자치도 전주시 완산구 효자동1가,213-2,202201,28,"9,600",1984,광진,76.59,5,-
전북특별자치도 전주시 완산구 평화동1가,445-6,202201,28,"5,300",1992,"평화주공1,2",44.94,15,-
강원특별자치도 철원군 동송읍 이평리,1554,202201,28,"29,000",2008,금강아미움(101~107동),84.972,13,-
전북특별자치도 완주군 봉동읍 둔산리,873-2,202201,28,"17,000",2012,전주과학산업단지벽산e-솔렌스힐,75.9682,15,-
강원특별자치도 평창군 대관령면 수하리,500,202201,28,"42,000",2018,동계올림픽선수촌아파트,74.907,15,-
전북특별자치도 완주군 이서면 상개리,546-6,202201,28,"4,500",2004,지엘하늘가,39.629,2,-
강원특별자치도 영월군 영월읍 하송리,394,202201,28,"10,500",1999,주공4,59.8,5,-
강원특별자치도 횡성군 둔내면 둔방내리,589,202201,28,"8,000",2000,경림,58.189,4,-
강원특별자치도 홍천군 홍천읍 하오안리,155,202201,28,"5,900",2000,삼호2차,52.972,1,-
강원특별자치도 속초시 교동,628-1,202201,28,"14,500",1991,서울대명1,84.9,6,-
강원특별자치도 속초시 조양동,1459,202201,28,"35,000",2020,속초서희스타힐스더베이,84.91,16,-
강원특별자치도 속초시 조양동,1540,202201,28,"26,000",1998,부영1(동광),84.76,7,-
강원특별자치도 속초시 청호동,1356,202201,28,"49,000",2018,속초청호아이파크,84.94,18,-
강원특별자치도 태백시 황지동,229-16,202201,28,"4,500",1983,주공,45.69,1,-
강원특별자치도 태백시 동점동,74,202201,28,"1,200",1986,동점,39.72,4,-
강원특별자치도 동해시 천곡동,415,202201,28,"6,900",1991,천곡주공4차,39.6,1,-
강원특별자치도 동해시 동회동,457,202201,28,"28,000",2019,북삼2차웰메이드타운,75.5869,15,-
강원특별자치도 동해시 용정동,260-2,202201,28,"5,250",1996,범주성지,59.92,5,-
강원특별자치도 동해시 평릉동,449,202201,28,"17,400",2010,동해하나리움,59.9514,8,-
강원특별자치도 동해시 발한동,599-5,202201,28,"3,300",1991,경민2차,64.3,6,-
강원특별자치도 강릉시 회산동,130,202201,28,"44,000",2018,힐스테이트강릉,84.9925,12,-
강원특별자치도 강릉시 홍제동,1037,202201,28,"50,000",2016,우미린아파트,84.9843,11,-
강원특별자치도 강릉시 입암동,440,202201,28,"28,800",1998,입암현대,84.904,11,-
강원특별자치도 강릉시 내곡동,476,202201,28,"17,700",1997,내곡한라,59.97,3,-
강원특별자치도 강릉시 입암동,506-5,202201,28,"8,000",1998,태평양임대,39.348,11,-
강원특별자치도 강릉시 포남동,1063,202201,28,"5,800",1989,동덕.영진광업소사원주택,36.33,5,-
강원특별자치도 원주시 흥업면 사제리,337,202201,28,"2,800",1999,거장,32.67,5,-
강원특별자치도 원주시 단계동,807-1,202201,28,"8,500",1996,세경3차,59.76,1,-
강원특별자치도 원주시 단구동,1478-4,202201,28,"22,700",2003,유승,84.4687,12,-
강원특별자치도 원주시 단구동,1517-2,202201,28,"16,400",1997,한일,59.91,12,-
강원특별자치도 원주시 지정면 가곡리,1537,202201,28,"39,000",2018,원주롯데캐슬더퍼스트1차,84.9663,24,-
강원특별자치도 원주시 일산동,247-162,202201,28,"10,450",2001,일산국제,59.91,4,-
강원특별자치도 원주시 단구동,1517-2,202201,28,"16,700",1997,한일,59.91,3,-
강원특별자치도 원주시 단구동,1588-4,202201,28,"10,800",2000,청솔2차,58.65,13,-
강원특별자치도 원주시 명륜동,376,202201,28,"12,000",1988,단구1단지,32.43,3,-
강원특별자치도 원주시 단구동,1026-18,202201,28,"8,800",1991,동보렉스5,52.47,10,-
강원특별자치도 원주시 단계동,1166,202201,28,"28,500",2007,단계이안1단지,130.47,1,20220519
강원특별자치도 원주시 판부면 서곡리,2048,202201,28,"31,000",2018,남원주코아루미소지움,79.9775,7,-
강원특별자치도 원주시 단구동,1588-1,202201,28,"17,800",2002,현진에버빌2,59.699,14,-
강원특별자치도 원주시 무실동,1715-1,202201,28,"35,500",2010,원주무실6단지휴먼시아,84.9,13,-
강원특별자치도 원주시 태장동,548,202201,28,"3,500",1988,정암,41.31,5,-
강원특별자치도 원주시 관설동,1713-1,202201,28,"13,300",2002,청솔6차,59.85,3,-
강원특별자치도 원주시 반곡동,Apr-42,202201,28,"34,500",2013,푸른숨 휴브레스,84.92,5,-
강원특별자치도 춘천시 신북읍 천전리,1351,202201,28,"8,000",1997,춘천해강,59.96,2,-
강원특별자치도 춘천시 후평동,542-3,202201,28,"5,600",1975,봉의,41.514,3,-
강원특별자치도 춘천시 퇴계동,944,202201,28,"17,500",1993,한주,84.6,5,-
강원특별자치도 춘천시 온의동,572,202201,28,"14,700",1995,한주,59.91,11,-
강원특별자치도 춘천시 퇴계동,1052,202201,28,"39,000",2007,퇴계이안,112.4741,17,-
강원특별자치도 춘천시 후평동,595,202201,28,"14,000",1997,극동,84.946,2,-
강원특별자치도 춘천시 효자동,821,202201,28,"5,730",1999,동보,28.38,10,-
강원특별자치도 춘천시 석사동,971,202201,28,"37,000",2007,신도브래뉴,128.1497,3,-
강원특별자치도 춘천시 동내면 거두리,936,202201,28,"25,000",2006,초록지붕,84.4255,17,-
제주특별자치도 서귀포시 동홍동,201,202201,28,"19,300",1991,삼아,84.42,2,-
제주특별자치도 서귀포시 보목동,1280,202201,28,"15,000",1992,장안아파트101동102동,84.24,1,-
제주특별자치도 서귀포시 동홍동,157,202201,28,"28,700",2013,동홍동코아루,60.9375,10,-
제주특별자치도 서귀포시 신효동,845,202201,28,"33,500",2018,라오체효돈,84.96,6,-
제주특별자치도 서귀포시 동홍동,388-1,202201,28,"23,800",2011,가나노블휘닉스,83.3861,3,-
제주특별자치도 서귀포시 동홍동,528-1,202201,28,"50,000",2018,동홍동파밀리움,127.7836,4,-
제주특별자치도 제주시 외도일동,449-1,202201,28,"10,000",2011,제웅1차솔내음빌리지,40.38,5,-
제주특별자치도 제주시 도남동,64,202201,28,"18,950",1994,백록,71.61,4,-
제주특별자치도 제주시 이도일동,1539-7,202201,28,"34,000",2021,제이시티팰리스,72.64,11,-
제주특별자치도 제주시 연동,293-15,202201,28,"7,000",2013,민트하우스,24.44,5,-
제주특별자치도 제주시 연동,293-13,202201,28,"10,900",2004,시스빌,36.11,12,-
제주특별자치도 제주시 화북일동,1989-30,202201,28,"27,000",2003,덕진9차,84.99,7,-
제주특별자치도 제주시 연동,276-11,202201,28,"39,000",2012,연동하늘그린,84.9,6,-
제주특별자치도 제주시 도남동,800,202201,28,"59,500",2005,도남1차e-편한세상,84.647,4,-
제주특별자치도 제주시 연동,Jan-64,202201,28,"38,000",1991,대림(103동),84.92,2,-
제주특별자치도 제주시 노형동,1041-5,202201,28,"18,900",1995,미화2차,59.55,4,20220418
제주특별자치도 제주시 일도이동,365-1,202201,28,"13,500",1998,용인아파트,47.52,3,-
제주특별자치도 제주시 일도이동,365-1,202201,28,"13,500",1998,용인아파트,47.52,3,20220128
경상남도 함양군 함양읍 교산리,328-1,202201,28,"8,000",1989,현대,68.382,2,-
경상남도 남해군 남해읍 아산리,970-1,202201,28,"12,800",1992,남양,76.47,8,-
경상남도 고성군 고성읍 교사리,129,202201,28,"5,600",1995,대동맨션,56.33,5,-
경상남도 고성군 고성읍 동외리,144-2,202201,28,"24,400",2011,디에스아이존빌2차,84.6925,1,-
경상남도 창녕군 부곡면 부곡리,319-7,202201,28,"17,600",2019,자연포레아파트,79.4078,3,-
경상남도 창녕군 도천면 송진리,169-2,202201,28,"3,950",2001,삼호,57.5804,4,-
경상남도 양산시 상북면 대석리,665,202201,28,"8,950",1992,일양하이츠타운,84.81,6,-
경상남도 양산시 물금읍 가촌리,1273-1,202201,28,"34,500",2017,양산대방노블랜드7차메가시티,59.7512,17,-
경상남도 양산시 남부동,608-4,202201,28,"25,000",2005,동원로얄듀크,59.9648,11,-
경상남도 양산시 물금읍 가촌리,1281,202201,28,"36,300",2016,힐데스하임,73.5388,11,-
경상남도 양산시 동면 석산리,1451-1,202201,28,"27,200",2017,양우내안애6차에코뷰아파트,59.7659,12,20220228
경상남도 양산시 신기동,508-3,202201,28,"14,000",1993,신기주공,49.94,15,-
경상남도 양산시 평산동,391,202201,28,"7,500",1992,새진흥5,77.65,7,-
경상남도 양산시 덕계동,1580,202201,28,"23,000",2019,동양산 우성스마트시티 뷰,61.3364,13,-
경상남도 양산시 주진동,182-1,202201,28,"4,500",2016,로즈힐,39.96,16,-
경상남도 양산시 덕계동,881,202201,28,"16,300",1999,부영벽산,74.01,19,-
경상남도 양산시 물금읍 가촌리,1323,202201,28,"26,500",2020,양산코오롱하늘채,59.8016,20,-
경상남도 양산시 신기동,653,202201,28,"23,500",2019,양산유탑유블레스하늘리에,70.611,17,-
경상남도 양산시 상북면 대석리,665,202201,28,"8,950",1992,일양하이츠타운,84.81,6,20220223
경상남도 양산시 북정동,434,202201,28,"8,300",1993,대동,49.71,4,-
경상남도 거제시 양정동,920,202201,28,"17,900",2005,일성양정아리채,74.9262,8,-
경상남도 거제시 고현동,414-2,202201,28,"16,800",2004,주영에이스빌,84.563,5,-
경상남도 거제시 상동동,50,202201,28,"10,500",2004,덕산3차베스트타운,59.5141,8,-
경상남도 거제시 거제면 옥산리,1515,202201,28,"24,043",2017,거제오션파크자이,84.9435,12,-
경상남도 거제시 양정동,885,202201,28,"40,500",2012,거제수월힐스테이트,84.9281,9,-
경상남도 거제시 고현동,1062,202201,28,"13,500",2002,거제2차덕산베스트타운,59.76,14,-
경상남도 거제시 거제면 서정리,745-1,202201,28,"10,500",1991,한신계룡맨션,75.46,3,-
경상남도 거제시 덕포동,779-3,202201,28,"15,400",2017,거제옥포도뮤토1단지,59.99,7,-
경상남도 거제시 상동동,1041,202201,28,"18,500",2013,벽산e-솔렌스힐1차,59.9492,16,-
경상남도 밀양시 삼문동,01월 15일,202201,28,"14,850",1994,유성청구타운,84.94,3,-
경상남도 김해시 부곡동,802-2,202201,28,"22,000",2004,월산마을5단지두산위브,84.9131,16,-
경상남도 김해시 삼계동,1439-1,202201,28,"19,800",2003,화정마을1단지,84.9814,21,-
경상남도 김해시 어방동,499,202201,28,"10,000",1994,대우유토피아,59.99,13,-
경상남도 김해시 어방동,871-1,202201,28,"31,200",2009,신성김해미소지움,120.785,6,-
경상남도 김해시 부곡동,801-3,202201,28,"17,650",2002,월산마을2단지부영7차,80.7474,15,-
경상남도 김해시 어방동,680,202201,28,"17,300",1998,어방동원,84.93,13,-
경상남도 김해시 율하동,1316,202201,28,"38,900",2012,율상마을모아미래도5단지,84.9292,6,-
경상남도 김해시 삼계동,1549,202201,28,"27,500",2021,삼계한라비발디센텀시티,75.7607,9,-
경상남도 김해시 외동,1249-7,202201,28,"11,200",1996,성원,49.89,2,-
경상남도 김해시 관동동,1165,202201,28,"33,400",2017,김해율하서희스타힐스,84.937,4,-
경상남도 김해시 외동,1261-9,202201,28,"14,300",1997,한국,49.56,14,-
경상남도 김해시 삼계동,1439-4,202201,28,"24,000",2002,화정마을부영1차,84.9814,18,-
경상남도 김해시 관동동,1051,202201,28,"26,500",2009,율곡마을세영리첼,84.9911,12,-
경상남도 김해시 진영읍 진영리,1611-4,202201,28,"22,900",2006,중흥에스-클래스진영2단지,84.961,7,-
경상남도 김해시 외동,1250-1,202201,28,"16,500",1996,뜨란채,59.99,10,-
경상남도 김해시 율하동,1371,202201,28,"52,800",2009,신리마을중앙하이츠8단지,128.5692,3,20220407
경상남도 김해시 주촌면 선지리,1374,202201,28,"45,000",2019,김해주촌두산위브더제니스,84.9765,8,-
경상남도 김해시 삼계동,1435,202201,28,"11,400",2003,화정마을부영6차,49.842,3,-
경상남도 김해시 진례면 청천리,787-1,202201,28,"14,000",2005,진례장원하이드파크,84.1737,2,-
경상남도 사천시 정동면 고읍리,438-15,202201,28,"8,400",1995,한빛타운,59.96,13,-
경상남도 사천시 정동면 고읍리,570-1,202201,28,"9,400",1998,사천한보3차,59.94,9,-
경상남도 사천시 사남면 월성리,12월 01일,202201,28,"7,500",1999,사천한주빌라트,59.87,3,-
경상남도 통영시 북신동,703,202201,28,"17,700",1992,광우그랜드맨션,84.89,8,-
경상남도 통영시 광도면 죽림리,1579,202201,28,"35,000",2007,푸르지오1차,101.569,6,-
경상남도 통영시 무전동,1025-2,202201,28,"19,100",2015,휴엔하임,65.15,12,-
경상남도 통영시 무전동,1023-2,202201,28,"18,500",2002,일성한샘빌라2차,59.8748,6,-
경상남도 통영시 광도면 죽림리,251-1,202201,28,"22,350",2010,주영더팰리스1차,73.8143,9,-
경상남도 진주시 이현동,1180,202201,28,"24,500",2008,이현하이클래스웰가,75.07,16,-
경상남도 진주시 신안동,454-2,202201,28,"23,800",1994,평거현대2,84.832,12,-
경상남도 진주시 망경동,439-15,202201,28,"8,500",1989,이화맨션,84.63,5,-
경상남도 진주시 가좌동,660,202201,28,"11,500",1993,가좌주공1차,38.64,2,-
경상남도 진주시 가좌동,660,202201,28,"12,500",1993,가좌주공2차,44.94,14,-
경상남도 진주시 상봉동,615-2,202201,28,"6,500",1994,화인,65.07,12,-
경상남도 진주시 평거동,737,202201,28,"8,800",1993,한보타운,59.94,16,-
경상남도 진주시 주약동,360,202201,28,"18,000",2001,현대,59.92,4,-
경상남도 진주시 하대동,101,202201,28,"16,500",1996,현대,84.93,3,-
경상남도 진주시 하대동,641-33,202201,28,"13,250",1996,쌍용,59.99,19,-
경상남도 진주시 초전동,1640-1,202201,28,"48,000",2009,진주초전푸르지오1단지,134.68,3,-
경상남도 진주시 이현동,08월 01일,202201,28,"17,800",1983,이현주공,55.8,1,-
경상남도 진주시 신안동,705-1,202201,28,"12,900",1997,신안주공3,49.96,2,-
경상남도 진주시 하대동,654-2,202201,28,"13,100",1992,대영,84.86,2,-
경상남도 진주시 신안동,454-2,202201,28,"16,770",1994,평거현대2,59.92,14,-
경상남도 진주시 평거동,141,202201,28,"28,000",2017,건영아모리움,78.9317,13,-
경상남도 진주시 신안동,705-1,202201,28,"12,900",1997,신안주공3,49.96,2,20220224
경상남도 진주시 평거동,797,202201,28,"27,700",2011,평거휴먼시아4단지,59.98,1,-
경상남도 진주시 문산읍 삼곡리,1350-4,202201,28,"6,000",1994,고려,59.4,3,-
경상남도 진주시 금산면 장사리,962-1,202201,28,"23,200",2007,진주푸르지오1단지,84.9414,16,-
경상남도 진주시 이현동,08월 01일,202201,28,"15,000",1983,이현주공,48.6,4,-
경상남도 창원시 진해구 이동,418-1,202201,28,"16,800",1991,남흥,77.21,3,-
경상남도 창원시 진해구 장천동,132,202201,28,"25,500",2008,벽산이솔렌스힐,84.9483,10,-
경상남도 창원시 진해구 석동,Jan-90,202201,28,"11,850",1991,석동주공,32.76,1,-
경상남도 창원시 진해구 경화동,1488-4,202201,28,"13,800",2015,덕진디딤돌,64.3806,2,-
경상남도 창원시 진해구 이동,445-2,202201,28,"32,500",2008,진해이동디에스아이존빌,84.8366,4,-
경상남도 창원시 진해구 장천동,119-12,202201,28,"32,000",2007,진해장천대동다:숲,84.8242,14,-
경상남도 창원시 진해구 청안동,477,202201,28,"15,400",2002,부영1차,84.9538,2,-
경상남도 창원시 마산회원구 양덕동,888-1,202201,28,"30,000",1998,우성,84.72,17,-
경상남도 창원시 마산회원구 구암동,Jan-51,202201,28,"27,500",2006,중앙하이츠,84.8109,3,-
경상남도 창원시 마산회원구 양덕동,161-1,202201,28,"32,000",2002,대림하이빌,120.8039,19,-
경상남도 창원시 마산회원구 양덕동,161-1,202201,28,"32,000",2002,대림하이빌,120.8039,19,20220209
경상남도 창원시 마산회원구 양덕동,12월 20일,202201,28,"17,600",2003,신우빌리지,82.5207,9,-
경상남도 창원시 마산회원구 내서읍 호계리,10,202201,28,"21,000",2001,코오롱하늘채1차아파트,84.967,12,-
경상남도 창원시 마산회원구 내서읍 삼계리,37,202201,28,"15,800",1999,대동다:숲,76.99,5,-
경상남도 창원시 마산합포구 월영동,738,202201,28,"40,000",2019,마린애시앙부영,84.9463,28,-
경상남도 창원시 마산합포구 월영동,614-7,202201,28,"23,800",1998,월영동아,84.64,17,-
경상남도 창원시 마산합포구 교방동,510,202201,28,"32,000",2009,무학산벽산블루밍1단지,84.9308,11,-
경상남도 창원시 마산합포구 월영동,593,202201,28,"11,800",1991,화인아트빌라1,79.23,9,-
경상남도 창원시 마산합포구 해운동,49,202201,28,"18,200",1995,두산3,59.34,14,-
경상남도 창원시 성산구 내동,454-11,202201,28,"14,300",1976,삼미종합특수강,65.15,4,-
경상남도 창원시 성산구 용호동,69,202201,28,"103,000",2017,용지더샵레이크파크,84.475,17,-
경상남도 창원시 성산구 대방동,357,202201,28,"14,700",1992,개나리1차,42.18,11,20220508
경상남도 창원시 성산구 대방동,374,202201,28,"25,400",1996,대방동성,60,18,-
경상남도 창원시 성산구 상남동,Jan-45,202201,28,"56,500",1994,성원,108.5,7,-
경상남도 창원시 성산구 남양동,22,202201,28,"31,000",1992,성원2차,84.92,5,-
경상남도 창원시 성산구 용호동,70,202201,28,"110,300",2017,용지아이파크,84.7312,22,-
경상남도 창원시 성산구 대원동,81,202201,28,"11,500",1997,대원파크빌,52.92,4,-
경상남도 창원시 성산구 사파동,93,202201,28,"35,000",1992,동성,84.71,13,-
경상남도 창원시 성산구 안민동,Jan-56,202201,28,"18,600",2004,삼성그렌드,84.161,1,-
경상남도 창원시 성산구 반림동,10,202201,28,"68,500",2007,노블파크,84.95,4,-
경상남도 창원시 성산구 남양동,20,202201,28,"29,950",1991,성원1차,79.69,6,-
경상남도 창원시 성산구 대방동,355,202201,28,"12,000",1992,성원남산3차,47.97,7,-
경상남도 창원시 성산구 대방동,357,202201,28,"14,700",1992,개나리1차,42.18,10,20220622
경상남도 창원시 의창구 북면 무동리,144-1,202201,28,"25,000",2014,휴먼빌3단지,84.987,10,-
경상남도 창원시 의창구 북면 감계리,225-1,202201,28,"28,500",2017,창원감계힐스테이트4차,68.9762,4,-
경상남도 창원시 의창구 북면 감계리,229-1,202201,28,"23,400",2014,휴먼빌,59.97,3,-
경상남도 창원시 의창구 북면 무동리,144-1,202201,28,"28,900",2014,휴먼빌3단지,84.957,6,-
경상북도 칠곡군 석적읍 남율리,1511,202201,28,"15,700",2015,효성해링턴플레이스(3단지),59.9953,3,-
경상북도 칠곡군 기산면 죽전리,274-4,202201,28,"9,300",2009,월드피아,59.9375,1,-
경상북도 칠곡군 북삼읍 인평리,1090,202201,28,"5,500",1995,인평창신,59.93,4,-
경상북도 칠곡군 북삼읍 인평리,1090,202201,28,"5,300",1995,인평창신,59.93,13,-
경상북도 경산시 백천동,619,202201,28,"35,800",2018,경산 삼도뷰엔빌W,84.9688,4,-
경상북도 경산시 진량읍 신상리,205-1,202201,28,"13,300",2005,보국웰리치,59.84,9,-
경상북도 경산시 중산동,655,202201,28,"51,000",2018,펜타힐즈더샵2차,77.968,14,-
경상북도 경산시 대평동,428-1,202201,28,"20,000",2004,대평그린빌,59.45,7,-
경상북도 경산시 진량읍 양기리,403-3,202201,28,"6,500",1996,초원장미타운,59.88,8,-
경상북도 상주시 낙양동,199-39,202201,28,"12,200",1995,명지2차,84.99,8,-
경상북도 영천시 완산동,1470,202201,28,"25,879",2019,영천완산미소지움2차,84.7579,5,-
경상북도 영천시 완산동,1470,202201,28,"19,640",2019,영천완산미소지움2차,67.1603,1,-
경상북도 영천시 야사동,120,202201,28,"5,000",1994,야사5단지주공아파트,51.66,9,-
경상북도 영천시 야사동,120,202201,28,"3,000",1991,야사주공3차단지,47.31,5,-
경상북도 영천시 망정동,461,202201,28,"17,800",2015,인터불고코아루,84.916,9,20220812
경상북도 영천시 금호읍 원제리,20,202201,28,"1,800",2018,금호윤성모닝타운,29.94,14,-
경상북도 영천시 야사동,211-4,202201,28,"5,200",1991,유성타워맨션,58.26,6,20220202
경상북도 영주시 하망동,524-1,202201,28,"17,000",2003,청구,84.8921,5,-
경상북도 영주시 가흥동,319,202201,28,"16,000",1994,현대강변타운2,125.24,13,-
경상북도 구미시 상모동,Jan-77,202201,28,"18,200",1999,신세계타운1,84.93,18,-
경상북도 구미시 산동읍 신당리,1383,202201,28,"44,000",2017,우미린센트럴파크,84.9722,11,-
경상북도 구미시 상모동,271,202201,28,"27,200",2007,세양청마루,122.8136,9,-
경상북도 구미시 사곡동,697-1,202201,28,"15,800",2001,보성황실타운,60,12,-
경상북도 구미시 상모동,03월 18일,202201,28,"9,700",2002,세종,75.205,2,-
경상북도 구미시 남통동,415,202201,28,"28,800",2009,남통e-편한세상,84.6174,13,-
경상북도 구미시 산동읍 신당리,1383,202201,28,"30,500",2017,우미린센트럴파크,59.9527,10,-
경상북도 구미시 산동읍 신당리,1383,202201,28,"31,000",2017,우미린센트럴파크,59.9527,10,-
경상북도 구미시 송정동,40,202201,28,"8,100",1990,로얄맨션,40.26,2,-
경상북도 구미시 인의동,651,202201,28,"17,800",2006,인의대동다숲,84.8287,3,-
경상북도 구미시 옥계동,919,202201,28,"29,800",2016,중흥S클래스에듀힐스,75.9637,9,-
경상북도 안동시 풍산읍 안교리,486-2,202201,28,"4,300",1995,풍산세종1,59.96,5,-
경상북도 안동시 용상동,1606,202201,28,"7,000",1984,용상3주공,49.22,4,-
경상북도 안동시 용상동,1557,202201,28,"9,200",1988,용상4주공,39.69,2,-
경상북도 안동시 송현동,1153,202201,28,"23,900",2013,안동극동스타클래스,69.62,1,-
경상북도 김천시 응명동,1028,202201,28,"14,300",2014,김천대신코아루,59.8587,12,-
경상북도 김천시 율곡동,408,202201,28,"26,500",2013,경북혁신케이씨씨스위첸,74.84,9,-
경상북도 김천시 신음동,1307,202201,28,"9,600",2002,김천주공해돋이타운,49.81,10,-
경상북도 김천시 교동,950,202201,28,"16,000",2006,코아루1차,84.9015,12,-
경상북도 김천시 신음동,1309,202201,28,"21,000",2003,주공그린빌,84.8,8,-
경상북도 김천시 아포읍 국사리,1119,202201,28,"3,500",2004,아포덕일한마음,29.25,9,-
경상북도 김천시 부곡동,981-3,202201,28,"2,950",1990,미주2,59.83,5,-
경상북도 경주시 건천읍 건천리,245-1,202201,28,"12,800",2018,프리미엄성보파크,80.79,11,-
경상북도 경주시 안강읍 산대리,1885,202201,28,"4,400",2000,우성한빛타운1차,39.99,4,-
경상북도 경주시 현곡면 금장리,399-2,202201,28,"21,000",1996,삼성강변타운,84.98,12,-
경상북도 경주시 황성동,643-6,202201,28,"11,500",1992,삼익세라믹,81.27,2,-
경상북도 경주시 용강동,1328-6,202201,28,"10,000",1995,대신3,59.88,8,-
경상북도 경주시 안강읍 산대리,2378,202201,28,"1,650",1996,안강에덴타운,40,6,-
경상북도 경주시 천북면 동산리,913,202201,28,"14,800",2019,경주휴엔하임퍼스트,49.9441,16,-
경상북도 경주시 현곡면 하구리,1282,202201,28,"28,900",2018,경주현곡푸르지오,72.7722,11,-
경상북도 경주시 동천동,702-12,202201,28,"14,500",1992,우주로얄맨션,84.93,6,-
경상북도 경주시 현곡면 금장리,440-4,202201,28,"7,900",1991,금성로얄,69.24,6,-
경상북도 경주시 강동면 유금리,378,202201,28,"3,500",1999,위덕삼성타운,39.9912,1,-
경상북도 포항시 북구 환호동,409-1,202201,28,"16,300",2005,해맞이그린빌1단지,59.94,2,-
경상북도 포항시 북구 두호동,280,202201,28,"12,000",1986,명지파크,51.57,2,-
경상북도 포항시 북구 장성동,1612,202201,28,"43,500",2010,두산위브더제니스,107.7,27,-
경상북도 포항시 북구 우현동,540,202201,28,"20,000",2000,신동아베르디,84.39,23,-
경상북도 포항시 북구 흥해읍 마산리,264,202201,28,"4,200",1993,세종황제맨션,52.375,4,-
경상북도 포항시 북구 죽도동,Aug-52,202201,28,"12,000",2015,푸르미르,59.4647,7,-
경상북도 포항시 북구 죽도동,646-12,202201,28,"25,600",2019,포항동부이끌림,84.939,12,-
경상북도 포항시 북구 죽도동,613-2,202201,28,"9,700",1985,대명그랜드맨션2,75.87,5,-
경상북도 포항시 북구 양덕동,439-1,202201,28,"25,000",2013,한양수자인,74.97,11,-
경상북도 포항시 북구 장성동,1608,202201,28,"26,300",2008,현진에버빌2단지,84.96,17,-
경상북도 포항시 남구 대잠동,469-13,202201,28,"14,500",1999,이동대우,84.9667,10,-
경상북도 포항시 남구 연일읍 생지리,Jan-88,202201,28,"14,400",2008,하이리치B동,84.8884,4,-
경상북도 포항시 남구 오천읍 문덕리,307-1,202201,28,"17,700",2017,정림다채움아파트,66.8781,3,-
경상북도 포항시 남구 연일읍 유강리,594-3,202201,28,"23,000",1999,대림한숲타운3차,84.91,12,-
전라남도 진도군 진도읍 남동리,131-5,202201,28,"15,800",2006,세림아름누리,84.9289,6,-
전라남도 무안군 삼향읍 남악리,1578,202201,28,"17,400",2006,남악리젠시빌,58.6574,9,-
전라남도 무안군 삼향읍 남악리,2321,202201,28,"32,500",2013,남악신도시모아엘가2차,84.867,10,-
전라남도 무안군 삼향읍 남악리,2100,202201,28,"25,000",2007,남악신도시아이파크,84.91,6,-
전라남도 무안군 삼향읍 남악리,1592,202201,28,"26,500",2008,신동아파밀리에,84.93,20,-
전라남도 무안군 삼향읍 남악리,1480,202201,28,"19,000",2008,근화베아채,59.9881,19,-
전라남도 영암군 삼호읍 용당리,2183,202201,28,"6,650",2012,희망가,59.9456,10,-
전라남도 해남군 해남읍 구교리,922,202201,28,"23,300",2019,구교센트럴파크아파트,83.9313,5,-
전라남도 해남군 해남읍 남외리,577,202201,28,"17,900",2012,본가패밀리,77.2947,4,-
전라남도 해남군 해남읍 구교리,918,202201,28,"8,500",1999,구교2주공,49.85,4,-
전라남도 화순군 화순읍 대리,Aug-37,202201,28,"16,300",2002,한국아델리움,84.7265,3,-
전라남도 광양시 광양읍 구산리,762-2,202201,28,"10,500",2002,매화마을주공,51.49,2,-
전라남도 광양시 마동,1019,202201,28,"13,000",2002,금광블루빌,74.86,7,-
전라남도 광양시 광영동,757-1,202201,28,"4,000",1992,상아,60,4,-
전라남도 광양시 금호동,624-7,202201,28,"10,250",1990,매화,72.68,3,-
전라남도 나주시 삼영동,63,202201,28,"7,900",1991,대덕맨션,83.83,2,-
전라남도 나주시 빛가람동,325,202201,28,"33,000",2015,루멘하임,84.9826,16,-
전라남도 순천시 조례동,1800,202201,28,"22,200",2001,송촌프라임,84.62,14,-
전라남도 순천시 조례동,372-1,202201,28,"18,400",2005,대주파크빌3차,59.6307,13,-
전라남도 순천시 왕지동,843,202201,28,"73,000",2009,순천왕지동롯데캐슬,154.816,8,-
전라남도 순천시 해룡면 신대리,1970,202201,28,"29,800",2018,중흥에코시티7단지,59.707,7,-
전라남도 순천시 해룡면 상삼리,660,202201,28,"18,700",1996,정원에코힐,84.99,8,-
전라남도 순천시 해룡면 상삼리,691,202201,28,"9,150",2001,청솔1,56.4,13,-
전라남도 순천시 해룡면 상삼리,694,202201,28,"10,300",2001,청솔2,56.4,14,-
전라남도 순천시 조례동,1608,202201,28,"11,600",1995,금당대주,59.66,12,-
전라남도 순천시 연향동,1378,202201,28,"16,400",1993,현대1,84.69,15,-
전라남도 순천시 조례동,1820,202201,28,"15,800",2003,연동대주1차,59.96,14,-
전라남도 순천시 해룡면 신대리,1970,202201,28,"31,200",2018,중흥에코시티7단지,59.707,22,-
전라남도 순천시 덕월동,331,202201,28,"5,400",2005,청미래2차,30.618,12,-
전라남도 여수시 화장동,740,202201,28,"13,000",1995,무선주공2차,58.14,14,-
전라남도 여수시 오림동,409-2,202201,28,"9,150",1987,부영3,59.94,5,-
전라남도 여수시 학동,54,202201,28,"57,300",2008,신동아파밀리에,130.8036,15,-
